"","NA.","experience","Primary.specialty","grads"
"3573","3573",49,"DIAGNOSTIC RADIOLOGY",86
"3574","3574",49,"EMERGENCY MEDICINE",14
"3575","3575",49,"ENDOCRINOLOGY",21
"3576","3576",49,"FAMILY PRACTICE",177
"3577","3577",49,"GASTROENTEROLOGY",31
"3578","3578",49,"GENERAL PRACTICE",71
"3579","3579",49,"GENERAL SURGERY",83
"3580","3580",49,"GERIATRIC MEDICINE",2
"3581","3581",49,"GERIATRIC PSYCHIATRY",1
"3582","3582",49,"GYNECOLOGICAL ONCOLOGY",4
"3583","3583",49,"HEMATOLOGY",4
"3584","3584",49,"HEMATOLOGY/ONCOLOGY",28
"3585","3585",49,"INFECTIOUS DISEASE",10
"3586","3586",49,"INTERNAL MEDICINE",210
"3587","3587",49,"INTERVENTIONAL CARDIOLOGY",3
"3588","3588",49,"INTERVENTIONAL PAIN MANAGEMENT",5
"3589","3589",49,"INTERVENTIONAL RADIOLOGY",3
"3590","3590",49,"MAXILLOFACIAL SURGERY",5
"3591","3591",49,"MEDICAL ONCOLOGY",10
"3592","3592",49,"NEPHROLOGY",29
"3593","3593",49,"NEUROLOGY",60
"3594","3594",49,"NEUROPSYCHIATRY",1
"3595","3595",49,"NEUROSURGERY",17
"3596","3596",49,"NUCLEAR MEDICINE",5
"3597","3597",49,"NURSE PRACTITIONER",9
"3598","3598",49,"OBSTETRICS/GYNECOLOGY",103
"3599","3599",49,"OCCUPATIONAL THERAPY",3
"3600","3600",49,"OPHTHALMOLOGY",124
"3601","3601",49,"OPTOMETRY",79
"3602","3602",49,"ORAL SURGERY (DENTIST ONLY)",11
"3603","3603",49,"ORTHOPEDIC SURGERY",106
"3604","3604",49,"OTOLARYNGOLOGY",53
"3605","3605",49,"PAIN MANAGEMENT",1
"3606","3606",49,"PATHOLOGY",46
"3607","3607",49,"PEDIATRIC MEDICINE",24
"3608","3608",49,"PHYSICAL MEDICINE AND REHABILITATION",15
"3609","3609",49,"PHYSICAL THERAPY",27
"3610","3610",49,"PLASTIC AND RECONSTRUCTIVE SURGERY",13
"3611","3611",49,"PODIATRY",25
"3612","3612",49,"PREVENTATIVE MEDICINE",3
"3613","3613",49,"PSYCHIATRY",178
"3614","3614",49,"PULMONARY DISEASE",32
"3615","3615",49,"RADIATION ONCOLOGY",15
"3616","3616",49,"REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL",1
"3617","3617",49,"RHEUMATOLOGY",24
"3618","3618",49,"SPEECH LANGUAGE PATHOLOGIST",1
"3619","3619",49,"SPORTS MEDICINE",1
"3620","3620",49,"SURGICAL ONCOLOGY",4
"3621","3621",49,"THORACIC SURGERY",11
"3622","3622",49,"UROLOGY",41
"3623","3623",49,"VASCULAR SURGERY",9
"3624","3624",50,"ADDICTION MEDICINE",3
"3625","3625",50,"ALLERGY/IMMUNOLOGY",27
"3626","3626",50,"ANESTHESIOLOGY",38
"3627","3627",50,"AUDIOLOGIST",2
"3628","3628",50,"CARDIAC ELECTROPHYSIOLOGY",1
"3629","3629",50,"CARDIAC SURGERY",11
"3630","3630",50,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",92
"3631","3631",50,"CERTIFIED REGISTERED NURSE ANESTHETIST",15
"3632","3632",50,"CHIROPRACTIC",53
"3633","3633",50,"CLINICAL NURSE SPECIALIST",4
"3634","3634",50,"CLINICAL PSYCHOLOGIST",41
"3635","3635",50,"CLINICAL SOCIAL WORKER",66
"3636","3636",50,"COLORECTAL SURGERY (PROCTOLOGY)",5
"3637","3637",50,"CRITICAL CARE (INTENSIVISTS)",1
"3638","3638",50,"DERMATOLOGY",36
"3639","3639",50,"DIAGNOSTIC RADIOLOGY",69
"3640","3640",50,"EMERGENCY MEDICINE",16
"3641","3641",50,"ENDOCRINOLOGY",25
"3642","3642",50,"FAMILY PRACTICE",175
"3643","3643",50,"GASTROENTEROLOGY",39
"3644","3644",50,"GENERAL PRACTICE",49
"3645","3645",50,"GENERAL SURGERY",79
"3646","3646",50,"GERIATRIC MEDICINE",3
"3647","3647",50,"GYNECOLOGICAL ONCOLOGY",4
"3648","3648",50,"HAND SURGERY",2
"3649","3649",50,"HEMATOLOGY/ONCOLOGY",16
"3650","3650",50,"HOSPICE/PALLIATIVE CARE",1
"3651","3651",50,"INFECTIOUS DISEASE",9
"3652","3652",50,"INTERNAL MEDICINE",195
"3653","3653",50,"INTERVENTIONAL CARDIOLOGY",2
"3654","3654",50,"INTERVENTIONAL PAIN MANAGEMENT",5
"3655","3655",50,"INTERVENTIONAL RADIOLOGY",2
"3656","3656",50,"MAXILLOFACIAL SURGERY",2
"3657","3657",50,"MEDICAL ONCOLOGY",8
"3658","3658",50,"NEPHROLOGY",19
"3659","3659",50,"NEUROLOGY",45
"3660","3660",50,"NEUROSURGERY",20
"3661","3661",50,"NUCLEAR MEDICINE",6
"3662","3662",50,"NURSE PRACTITIONER",3
"3663","3663",50,"OBSTETRICS/GYNECOLOGY",87
"3664","3664",50,"OCCUPATIONAL THERAPY",2
"3665","3665",50,"OPHTHALMOLOGY",79
"3666","3666",50,"OPTOMETRY",52
"3667","3667",50,"ORAL SURGERY (DENTIST ONLY)",10
"3668","3668",50,"ORTHOPEDIC SURGERY",83
"3669","3669",50,"OSTEOPATHIC MANIPULATIVE MEDICINE",1
"3670","3670",50,"OTOLARYNGOLOGY",49
"3671","3671",50,"PAIN MANAGEMENT",1
"3672","3672",50,"PATHOLOGY",31
"3673","3673",50,"PEDIATRIC MEDICINE",17
"3674","3674",50,"PHYSICAL MEDICINE AND REHABILITATION",8
"3675","3675",50,"PHYSICAL THERAPY",16
"3676","3676",50,"PLASTIC AND RECONSTRUCTIVE SURGERY",21
"3677","3677",50,"PODIATRY",24
"3678","3678",50,"PREVENTATIVE MEDICINE",4
"3679","3679",50,"PSYCHIATRY",136
"3680","3680",50,"PULMONARY DISEASE",22
"3681","3681",50,"RADIATION ONCOLOGY",14
"3682","3682",50,"REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL",2
"3683","3683",50,"RHEUMATOLOGY",15
"3684","3684",50,"SPEECH LANGUAGE PATHOLOGIST",1
"3685","3685",50,"SURGICAL ONCOLOGY",5
"3686","3686",50,"THORACIC SURGERY",9
"3687","3687",50,"UROLOGY",59
"3688","3688",50,"VASCULAR SURGERY",5
"3689","3689",51,"ALLERGY/IMMUNOLOGY",20
"3690","3690",51,"ANESTHESIOLOGY",38
"3691","3691",51,"CARDIAC ELECTROPHYSIOLOGY",1
"3692","3692",51,"CARDIAC SURGERY",4
"3693","3693",51,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",61
"3694","3694",51,"CERTIFIED NURSE MIDWIFE",1
"3695","3695",51,"CERTIFIED REGISTERED NURSE ANESTHETIST",14
"3696","3696",51,"CHIROPRACTIC",47
"3697","3697",51,"CLINICAL NURSE SPECIALIST",4
"3698","3698",51,"CLINICAL PSYCHOLOGIST",30
"3699","3699",51,"CLINICAL SOCIAL WORKER",47
"3700","3700",51,"COLORECTAL SURGERY (PROCTOLOGY)",2
"3701","3701",51,"CRITICAL CARE (INTENSIVISTS)",2
"3702","3702",51,"DERMATOLOGY",34
"3703","3703",51,"DIAGNOSTIC RADIOLOGY",53
"3704","3704",51,"EMERGENCY MEDICINE",13
"3705","3705",51,"ENDOCRINOLOGY",19
"3706","3706",51,"FAMILY PRACTICE",137
"3707","3707",51,"GASTROENTEROLOGY",28
"3708","3708",51,"GENERAL PRACTICE",61
"3709","3709",51,"GENERAL SURGERY",51
"3710","3710",51,"GERIATRIC MEDICINE",4
"3711","3711",51,"GERIATRIC PSYCHIATRY",1
"3712","3712",51,"GYNECOLOGICAL ONCOLOGY",2
"3713","3713",51,"HEMATOLOGY",4
"3714","3714",51,"HEMATOLOGY/ONCOLOGY",21
"3715","3715",51,"INFECTIOUS DISEASE",5
"3716","3716",51,"INTERNAL MEDICINE",201
"3717","3717",51,"INTERVENTIONAL CARDIOLOGY",4
"3718","3718",51,"INTERVENTIONAL PAIN MANAGEMENT",4
"3719","3719",51,"INTERVENTIONAL RADIOLOGY",1
"3720","3720",51,"MAXILLOFACIAL SURGERY",4
"3721","3721",51,"MEDICAL ONCOLOGY",5
"3722","3722",51,"NEPHROLOGY",18
"3723","3723",51,"NEUROLOGY",40
"3724","3724",51,"NEUROPSYCHIATRY",1
"3725","3725",51,"NEUROSURGERY",12
"3726","3726",51,"NUCLEAR MEDICINE",6
"3727","3727",51,"NURSE PRACTITIONER",5
"3728","3728",51,"OBSTETRICS/GYNECOLOGY",74
"3729","3729",51,"OCCUPATIONAL THERAPY",2
"3730","3730",51,"OPHTHALMOLOGY",77
"3731","3731",51,"OPTOMETRY",37
"3732","3732",51,"ORAL SURGERY (DENTIST ONLY)",4
"3733","3733",51,"ORTHOPEDIC SURGERY",62
"3734","3734",51,"OTOLARYNGOLOGY",36
"3735","3735",51,"PATHOLOGY",35
"3736","3736",51,"PEDIATRIC MEDICINE",19
"3737","3737",51,"PHYSICAL MEDICINE AND REHABILITATION",3
"3738","3738",51,"PHYSICAL THERAPY",13
"3739","3739",51,"PLASTIC AND RECONSTRUCTIVE SURGERY",17
"3740","3740",51,"PODIATRY",13
"3741","3741",51,"PREVENTATIVE MEDICINE",1
"3742","3742",51,"PSYCHIATRY",133
"3743","3743",51,"PULMONARY DISEASE",12
"3744","3744",51,"RADIATION ONCOLOGY",12
"3745","3745",51,"REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL",2
"3746","3746",51,"RHEUMATOLOGY",8
"3747","3747",51,"SINGLE OR MULTISPECIALTY CLINIC OR GROUP PRACTICE",1
"3748","3748",51,"SPEECH LANGUAGE PATHOLOGIST",1
"3749","3749",51,"SURGICAL ONCOLOGY",3
"3750","3750",51,"THORACIC SURGERY",11
"3751","3751",51,"UNDEFINED PHYSICIAN TYPE (SPECIFY)",1
"3752","3752",51,"UROLOGY",40
"3753","3753",51,"VASCULAR SURGERY",9
"3754","3754",52,"ALLERGY/IMMUNOLOGY",19
"3755","3755",52,"ANESTHESIOLOGY",28
"3756","3756",52,"AUDIOLOGIST",1
"3757","3757",52,"CARDIAC SURGERY",5
"3758","3758",52,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",77
"3759","3759",52,"CERTIFIED REGISTERED NURSE ANESTHETIST",7
"3760","3760",52,"CHIROPRACTIC",30
"3761","3761",52,"CLINICAL NURSE SPECIALIST",4
"3762","3762",52,"CLINICAL PSYCHOLOGIST",16
"3763","3763",52,"CLINICAL SOCIAL WORKER",31
"3764","3764",52,"COLORECTAL SURGERY (PROCTOLOGY)",1
"3765","3765",52,"CRITICAL CARE (INTENSIVISTS)",1
"3766","3766",52,"DERMATOLOGY",36
"3767","3767",52,"DIAGNOSTIC RADIOLOGY",51
"3768","3768",52,"EMERGENCY MEDICINE",7
"3769","3769",52,"ENDOCRINOLOGY",18
"3770","3770",52,"FAMILY PRACTICE",134
"3771","3771",52,"GASTROENTEROLOGY",26
"3772","3772",52,"GENERAL PRACTICE",57
"3773","3773",52,"GENERAL SURGERY",53
"3774","3774",52,"GERIATRIC PSYCHIATRY",2
"3775","3775",52,"GYNECOLOGICAL ONCOLOGY",1
"3776","3776",52,"HAND SURGERY",2
"3777","3777",52,"HEMATOLOGY",2
"3778","3778",52,"HEMATOLOGY/ONCOLOGY",12
"3779","3779",52,"INFECTIOUS DISEASE",5
"3780","3780",52,"INTERNAL MEDICINE",154
"3781","3781",52,"INTERVENTIONAL CARDIOLOGY",1
"3782","3782",52,"INTERVENTIONAL PAIN MANAGEMENT",1
"3783","3783",52,"INTERVENTIONAL RADIOLOGY",2
"3784","3784",52,"MAXILLOFACIAL SURGERY",1
"3785","3785",52,"MEDICAL ONCOLOGY",2
"3786","3786",52,"NEPHROLOGY",11
"3787","3787",52,"NEUROLOGY",51
"3788","3788",52,"NEUROPSYCHIATRY",2
"3789","3789",52,"NEUROSURGERY",18
"3790","3790",52,"NUCLEAR MEDICINE",1
"3791","3791",52,"NURSE PRACTITIONER",1
"3792","3792",52,"OBSTETRICS/GYNECOLOGY",59
"3793","3793",52,"OCCUPATIONAL THERAPY",1
"3794","3794",52,"OPHTHALMOLOGY",64
"3795","3795",52,"OPTOMETRY",26
"3796","3796",52,"ORAL SURGERY (DENTIST ONLY)",3
"3797","3797",52,"ORTHOPEDIC SURGERY",49
"3798","3798",52,"OTOLARYNGOLOGY",37
"3799","3799",52,"PAIN MANAGEMENT",1
"3800","3800",52,"PATHOLOGY",18
"3801","3801",52,"PEDIATRIC MEDICINE",10
"3802","3802",52,"PERIPHERAL VASCULAR DISEASE",1
"3803","3803",52,"PHYSICAL MEDICINE AND REHABILITATION",4
"3804","3804",52,"PHYSICAL THERAPY",8
"3805","3805",52,"PLASTIC AND RECONSTRUCTIVE SURGERY",8
"3806","3806",52,"PODIATRY",10
"3807","3807",52,"PSYCHIATRY",115
"3808","3808",52,"PULMONARY DISEASE",11
"3809","3809",52,"RADIATION ONCOLOGY",5
"3810","3810",52,"REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL",1
"3811","3811",52,"RHEUMATOLOGY",8
"3812","3812",52,"SLEEP LABORATORY/MEDICINE",2
"3813","3813",52,"SPEECH LANGUAGE PATHOLOGIST",1
"3814","3814",52,"SURGICAL ONCOLOGY",2
"3815","3815",52,"THORACIC SURGERY",9
"3816","3816",52,"UROLOGY",40
"3817","3817",52,"VASCULAR SURGERY",7
"3818","3818",53,"ADDICTION MEDICINE",1
"3819","3819",53,"ALLERGY/IMMUNOLOGY",9
"3820","3820",53,"ANESTHESIOLOGY",15
"3821","3821",53,"CARDIAC SURGERY",3
"3822","3822",53,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",45
"3823","3823",53,"CERTIFIED REGISTERED NURSE ANESTHETIST",9
"3824","3824",53,"CHIROPRACTIC",16
"3825","3825",53,"CLINICAL NURSE SPECIALIST",1
"3826","3826",53,"CLINICAL PSYCHOLOGIST",11
"3827","3827",53,"CLINICAL SOCIAL WORKER",26
"3828","3828",53,"COLORECTAL SURGERY (PROCTOLOGY)",2
"3829","3829",53,"CRITICAL CARE (INTENSIVISTS)",1
"3830","3830",53,"DERMATOLOGY",35
"3831","3831",53,"DIAGNOSTIC RADIOLOGY",30
"3832","3832",53,"EMERGENCY MEDICINE",7
"3833","3833",53,"ENDOCRINOLOGY",14
"3834","3834",53,"FAMILY PRACTICE",107
"3835","3835",53,"GASTROENTEROLOGY",23
"3836","3836",53,"GENERAL PRACTICE",49
"3837","3837",53,"GENERAL SURGERY",59
"3838","3838",53,"GERIATRIC MEDICINE",3
"3839","3839",53,"GYNECOLOGICAL ONCOLOGY",1
"3840","3840",53,"HAND SURGERY",5
"3841","3841",53,"HEMATOLOGY",2
"3842","3842",53,"HEMATOLOGY/ONCOLOGY",8
"3843","3843",53,"INFECTIOUS DISEASE",1
"3844","3844",53,"INTERNAL MEDICINE",141
"3845","3845",53,"MAXILLOFACIAL SURGERY",1
"3846","3846",53,"MEDICAL ONCOLOGY",4
"3847","3847",53,"NEPHROLOGY",18
"3848","3848",53,"NEUROLOGY",28
"3849","3849",53,"NEUROSURGERY",7
"3850","3850",53,"NUCLEAR MEDICINE",3
"3851","3851",53,"NURSE PRACTITIONER",3
"3852","3852",53,"OBSTETRICS/GYNECOLOGY",45
"3853","3853",53,"OCCUPATIONAL THERAPY",1
"3854","3854",53,"OPHTHALMOLOGY",69
"3855","3855",53,"OPTOMETRY",27
"3856","3856",53,"ORAL SURGERY (DENTIST ONLY)",4
"3857","3857",53,"ORTHOPEDIC SURGERY",48
"3858","3858",53,"OSTEOPATHIC MANIPULATIVE MEDICINE",1
"3859","3859",53,"OTOLARYNGOLOGY",26
"3860","3860",53,"PAIN MANAGEMENT",1
"3861","3861",53,"PATHOLOGY",22
"3862","3862",53,"PEDIATRIC MEDICINE",17
"3863","3863",53,"PHYSICAL MEDICINE AND REHABILITATION",8
"3864","3864",53,"PHYSICAL THERAPY",2
"3865","3865",53,"PLASTIC AND RECONSTRUCTIVE SURGERY",11
"3866","3866",53,"PODIATRY",8
"3867","3867",53,"PREVENTATIVE MEDICINE",2
"3868","3868",53,"PSYCHIATRY",94
"3869","3869",53,"PULMONARY DISEASE",14
"3870","3870",53,"RADIATION ONCOLOGY",5
"3871","3871",53,"REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL",3
"3872","3872",53,"RHEUMATOLOGY",16
"3873","3873",53,"SLEEP LABORATORY/MEDICINE",2
"3874","3874",53,"SPORTS MEDICINE",1
"3875","3875",53,"SURGICAL ONCOLOGY",1
"3876","3876",53,"THORACIC SURGERY",5
"3877","3877",53,"UROLOGY",28
"3878","3878",53,"VASCULAR SURGERY",9
"3879","3879",54,"ALLERGY/IMMUNOLOGY",8
"3880","3880",54,"ANESTHESIOLOGY",8
"3881","3881",54,"CARDIAC ELECTROPHYSIOLOGY",1
"3882","3882",54,"CARDIAC SURGERY",4
"3883","3883",54,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",45
"3884","3884",54,"CERTIFIED REGISTERED NURSE ANESTHETIST",7
"3885","3885",54,"CHIROPRACTIC",18
"3886","3886",54,"CLINICAL NURSE SPECIALIST",1
"3887","3887",54,"CLINICAL PSYCHOLOGIST",22
"3888","3888",54,"CLINICAL SOCIAL WORKER",12
"3889","3889",54,"CRITICAL CARE (INTENSIVISTS)",1
"3890","3890",54,"DERMATOLOGY",22
"3891","3891",54,"DIAGNOSTIC RADIOLOGY",32
"3892","3892",54,"EMERGENCY MEDICINE",3
"3893","3893",54,"ENDOCRINOLOGY",9
"3894","3894",54,"FAMILY PRACTICE",85
"3895","3895",54,"GASTROENTEROLOGY",11
"3896","3896",54,"GENERAL PRACTICE",29
"3897","3897",54,"GENERAL SURGERY",44
"3898","3898",54,"GERIATRIC MEDICINE",2
"3899","3899",54,"GYNECOLOGICAL ONCOLOGY",1
"3900","3900",54,"HAND SURGERY",1
"3901","3901",54,"HEMATOLOGY",2
"3902","3902",54,"HEMATOLOGY/ONCOLOGY",5
"3903","3903",54,"INFECTIOUS DISEASE",3
"3904","3904",54,"INTERNAL MEDICINE",94
"3905","3905",54,"INTERVENTIONAL RADIOLOGY",1
"3906","3906",54,"MAXILLOFACIAL SURGERY",1
"3907","3907",54,"MEDICAL ONCOLOGY",2
"3908","3908",54,"NEPHROLOGY",15
"3909","3909",54,"NEUROLOGY",20
"3910","3910",54,"NEUROSURGERY",8
"3911","3911",54,"NUCLEAR MEDICINE",1
"3912","3912",54,"OBSTETRICS/GYNECOLOGY",39
"3913","3913",54,"OPHTHALMOLOGY",38
"3914","3914",54,"OPTOMETRY",24
"3915","3915",54,"ORTHOPEDIC SURGERY",27
"3916","3916",54,"OTOLARYNGOLOGY",23
"3917","3917",54,"PATHOLOGY",19
"3918","3918",54,"PEDIATRIC MEDICINE",9
"3919","3919",54,"PHYSICAL MEDICINE AND REHABILITATION",4
"3920","3920",54,"PHYSICAL THERAPY",13
"3921","3921",54,"PLASTIC AND RECONSTRUCTIVE SURGERY",5
"3922","3922",54,"PODIATRY",10
"3923","3923",54,"PSYCHIATRY",110
"3924","3924",54,"PULMONARY DISEASE",9
"3925","3925",54,"RADIATION ONCOLOGY",4
"3926","3926",54,"RHEUMATOLOGY",5
"3927","3927",54,"SPORTS MEDICINE",1
"3928","3928",54,"SURGICAL ONCOLOGY",1
"3929","3929",54,"THORACIC SURGERY",9
"3930","3930",54,"UNDEFINED PHYSICIAN TYPE (SPECIFY)",2
"3931","3931",54,"UROLOGY",23
"3932","3932",54,"VASCULAR SURGERY",6
"3933","3933",55,"ALLERGY/IMMUNOLOGY",7
"3934","3934",55,"ANESTHESIOLOGY",13
"3935","3935",55,"AUDIOLOGIST",1
"3936","3936",55,"CARDIAC SURGERY",1
"3937","3937",55,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",44
"3938","3938",55,"CERTIFIED REGISTERED NURSE ANESTHETIST",6
"3939","3939",55,"CHIROPRACTIC",20
"3940","3940",55,"CLINICAL NURSE SPECIALIST",2
"3941","3941",55,"CLINICAL PSYCHOLOGIST",11
"3942","3942",55,"CLINICAL SOCIAL WORKER",18
"3943","3943",55,"COLORECTAL SURGERY (PROCTOLOGY)",1
"3944","3944",55,"DERMATOLOGY",24
"3945","3945",55,"DIAGNOSTIC RADIOLOGY",13
"3946","3946",55,"EMERGENCY MEDICINE",4
"3947","3947",55,"ENDOCRINOLOGY",6
"3948","3948",55,"FAMILY PRACTICE",90
"3949","3949",55,"GASTROENTEROLOGY",11
"3950","3950",55,"GENERAL PRACTICE",35
"3951","3951",55,"GENERAL SURGERY",29
"3952","3952",55,"GERIATRIC MEDICINE",2
"3953","3953",55,"GYNECOLOGICAL ONCOLOGY",1
"3954","3954",55,"HEMATOLOGY",1
"3955","3955",55,"HEMATOLOGY/ONCOLOGY",5
"3956","3956",55,"INFECTIOUS DISEASE",1
"3957","3957",55,"INTERNAL MEDICINE",104
"3958","3958",55,"INTERVENTIONAL CARDIOLOGY",1
"3959","3959",55,"MEDICAL ONCOLOGY",2
"3960","3960",55,"NEPHROLOGY",7
"3961","3961",55,"NEUROLOGY",16
"3962","3962",55,"NEUROPSYCHIATRY",1
"3963","3963",55,"NEUROSURGERY",4
"3964","3964",55,"NURSE PRACTITIONER",1
"3965","3965",55,"OBSTETRICS/GYNECOLOGY",32
"3966","3966",55,"OPHTHALMOLOGY",42
"3967","3967",55,"OPTOMETRY",10
"3968","3968",55,"ORTHOPEDIC SURGERY",22
"3969","3969",55,"OTOLARYNGOLOGY",22
"3970","3970",55,"PATHOLOGY",11
"3971","3971",55,"PEDIATRIC MEDICINE",7
"3972","3972",55,"PHYSICAL MEDICINE AND REHABILITATION",1
"3973","3973",55,"PHYSICAL THERAPY",7
"3974","3974",55,"PLASTIC AND RECONSTRUCTIVE SURGERY",9
"3975","3975",55,"PODIATRY",9
"3976","3976",55,"PSYCHIATRY",79
"3977","3977",55,"PULMONARY DISEASE",4
"3978","3978",55,"RADIATION ONCOLOGY",3
"3979","3979",55,"REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL",1
"3980","3980",55,"RHEUMATOLOGY",5
"3981","3981",55,"SURGICAL ONCOLOGY",1
"3982","3982",55,"THORACIC SURGERY",5
"3983","3983",55,"UROLOGY",16
"3984","3984",55,"VASCULAR SURGERY",6
"3985","3985",56,"ALLERGY/IMMUNOLOGY",8
"3986","3986",56,"ANESTHESIOLOGY",5
"3987","3987",56,"CARDIAC SURGERY",1
"3988","3988",56,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",22
"3989","3989",56,"CHIROPRACTIC",19
"3990","3990",56,"CLINICAL NURSE SPECIALIST",3
"3991","3991",56,"CLINICAL PSYCHOLOGIST",13
"3992","3992",56,"CLINICAL SOCIAL WORKER",9
"3993","3993",56,"COLORECTAL SURGERY (PROCTOLOGY)",1
"3994","3994",56,"DERMATOLOGY",15
"3995","3995",56,"DIAGNOSTIC RADIOLOGY",9
"3996","3996",56,"EMERGENCY MEDICINE",1
"3997","3997",56,"ENDOCRINOLOGY",8
"3998","3998",56,"FAMILY PRACTICE",61
"3999","3999",56,"GASTROENTEROLOGY",9
"4000","4000",56,"GENERAL PRACTICE",27
"4001","4001",56,"GENERAL SURGERY",26
"4002","4002",56,"GERIATRIC MEDICINE",1
"4003","4003",56,"GERIATRIC PSYCHIATRY",1
"4004","4004",56,"GYNECOLOGICAL ONCOLOGY",1
"4005","4005",56,"HEMATOLOGY",2
"4006","4006",56,"HEMATOLOGY/ONCOLOGY",3
"4007","4007",56,"INFECTIOUS DISEASE",2
"4008","4008",56,"INTERNAL MEDICINE",70
"4009","4009",56,"INTERVENTIONAL CARDIOLOGY",1
"4010","4010",56,"INTERVENTIONAL PAIN MANAGEMENT",1
"4011","4011",56,"MAXILLOFACIAL SURGERY",1
"4012","4012",56,"NEPHROLOGY",1
"4013","4013",56,"NEUROLOGY",10
"4014","4014",56,"NEUROSURGERY",9
"4015","4015",56,"NUCLEAR MEDICINE",2
"4016","4016",56,"NURSE PRACTITIONER",2
"4017","4017",56,"OBSTETRICS/GYNECOLOGY",24
"4018","4018",56,"OPHTHALMOLOGY",28
"4019","4019",56,"OPTOMETRY",11
"4020","4020",56,"ORAL SURGERY (DENTIST ONLY)",1
"4021","4021",56,"ORTHOPEDIC SURGERY",14
"4022","4022",56,"OSTEOPATHIC MANIPULATIVE MEDICINE",1
"4023","4023",56,"OTOLARYNGOLOGY",16
"4024","4024",56,"PATHOLOGY",4
"4025","4025",56,"PEDIATRIC MEDICINE",4
"4026","4026",56,"PHYSICAL MEDICINE AND REHABILITATION",2
"4027","4027",56,"PHYSICAL THERAPY",1
"4028","4028",56,"PLASTIC AND RECONSTRUCTIVE SURGERY",3
"4029","4029",56,"PODIATRY",8
"4030","4030",56,"PREVENTATIVE MEDICINE",1
"4031","4031",56,"PSYCHIATRY",55
"4032","4032",56,"PULMONARY DISEASE",5
"4033","4033",56,"RADIATION ONCOLOGY",2
"4034","4034",56,"RHEUMATOLOGY",1
"4035","4035",56,"THORACIC SURGERY",1
"4036","4036",56,"UROLOGY",15
"4037","4037",56,"VASCULAR SURGERY",6
"4038","4038",57,"ADDICTION MEDICINE",2
"4039","4039",57,"ALLERGY/IMMUNOLOGY",6
"4040","4040",57,"ANESTHESIOLOGY",4
"4041","4041",57,"CARDIAC SURGERY",2
"4042","4042",57,"CARDIOVASCULAR DISEASE (CARDIOLOGY)",25
"4043","4043",57,"CHIROPRACTIC",20
"4044","4044",57,"CLINICAL NURSE SPECIALIST",1
"4045","4045",57,"CLINICAL PSYCHOLOGIST",7
"4046","4046",57,"CLINICAL SOCIAL WORKER",13
"4047","4047",57,"DERMATOLOGY",15
"4048","4048",57,"DIAGNOSTIC RADIOLOGY",8
"4049","4049",57,"EMERGENCY MEDICINE",1
"4050","4050",57,"ENDOCRINOLOGY",4
"4051","4051",57,"FAMILY PRACTICE",39
"4052","4052",57,"GASTROENTEROLOGY",6
"4053","4053",57,"GENERAL PRACTICE",13
"4054","4054",57,"GENERAL SURGERY",25
"4055","4055",57,"GERIATRIC MEDICINE",1
"4056","4056",57,"GYNECOLOGICAL ONCOLOGY",1
"4057","4057",57,"HEMATOLOGY/ONCOLOGY",4
"4058","4058",57,"INFECTIOUS DISEASE",3
"4059","4059",57,"INTERNAL MEDICINE",57
"4060","4060",57,"NEPHROLOGY",4
"4061","4061",57,"NEUROLOGY",12
"4062","4062",57,"NEUROSURGERY",6
"4063","4063",57,"NUCLEAR MEDICINE",1
"4064","4064",57,"OBSTETRICS/GYNECOLOGY",26
"4065","4065",57,"OPHTHALMOLOGY",23
"4066","4066",57,"OPTOMETRY",12
"4067","4067",57,"ORAL SURGERY (DENTIST ONLY)",2
"4068","4068",57,"ORTHOPEDIC SURGERY",18
"4069","4069",57,"OTOLARYNGOLOGY",11
"4070","4070",57,"PATHOLOGY",8
"4071","4071",57,"PEDIATRIC MEDICINE",2
"4072","4072",57,"PHYSICAL MEDICINE AND REHABILITATION",1
"4073","4073",57,"PHYSICAL THERAPY",2
"4074","4074",57,"PLASTIC AND RECONSTRUCTIVE SURGERY",3
"4075","4075",57,"PODIATRY",8
"4076","4076",57,"PSYCHIATRY",50
"4077","4077",57,"PULMONARY DISEASE",1
"4078","4078",57,"RADIATION ONCOLOGY",1
"4079","4079",57,"RHEUMATOLOGY",4
"4080","4080",57,"SURGICAL ONCOLOGY",1
"4081","4081",57,"THORACIC SURGERY",1
"4082","4082",57,"UROLOGY",4
"4083","4083",57,"VASCULAR SURGERY",2
"4084","4084",58,"ADDICTION MEDICINE",1
"4085","4085",58,"ALLERGY/IMMUNOLOGY",5
"4086","4086",58,"ANESTHESIOLOGY",4
