Commodity_Description,Country_Code,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_Description,Value
"Oil, Olive",US,2008,2015,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Olive",US,2008,2015,8,28,Production,(1000 MT),2
"Oil, Olive",US,2009,2015,8,125,Domestic Consumption,(1000 MT),267
"Oil, Olive",US,2009,2015,8,88,Exports,(1000 MT),4
"Oil, Olive",US,2009,2015,8,57,Imports,(1000 MT),268
"Oil, Olive",US,2009,2015,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Olive",US,2009,2015,8,28,Production,(1000 MT),3
"Oil, Olive",US,2010,2015,8,125,Domestic Consumption,(1000 MT),290
"Oil, Olive",US,2010,2015,8,88,Exports,(1000 MT),4
"Oil, Olive",US,2010,2015,8,57,Imports,(1000 MT),290
"Oil, Olive",US,2010,2015,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Olive",US,2010,2015,8,28,Production,(1000 MT),4
"Oil, Olive",US,2011,2015,8,125,Domestic Consumption,(1000 MT),313
"Oil, Olive",US,2011,2015,8,88,Exports,(1000 MT),7
"Oil, Olive",US,2011,2015,8,57,Imports,(1000 MT),316
"Oil, Olive",US,2011,2015,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Olive",US,2011,2015,8,28,Production,(1000 MT),4
"Oil, Olive",US,2012,2015,8,125,Domestic Consumption,(1000 MT),293
"Oil, Olive",US,2012,2015,8,88,Exports,(1000 MT),7
"Oil, Olive",US,2012,2015,8,57,Imports,(1000 MT),296
"Oil, Olive",US,2012,2015,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Olive",US,2012,2015,8,28,Production,(1000 MT),4
"Oil, Olive",US,2013,2015,8,125,Domestic Consumption,(1000 MT),310
"Oil, Olive",US,2013,2015,8,88,Exports,(1000 MT),6
"Oil, Olive",US,2013,2015,8,57,Imports,(1000 MT),311
"Oil, Olive",US,2013,2015,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Olive",US,2013,2015,8,28,Production,(1000 MT),5
"Oil, Palm",US,1998,2009,8,125,Domestic Consumption,(1000 MT),115
"Oil, Palm",US,1998,2009,8,88,Exports,(1000 MT),5
"Oil, Palm",US,1998,2009,8,57,Imports,(1000 MT),125
"Oil, Palm",US,1998,2009,8,140,Industrial Dom. Cons.,(1000 MT),38
"Oil, Palm",US,1998,2009,8,28,Production,(1000 MT),0
"Oil, Palm",US,2004,2009,8,125,Domestic Consumption,(1000 MT),328
"Oil, Palm",US,2004,2009,8,88,Exports,(1000 MT),9
"Oil, Palm",US,2004,2009,8,57,Imports,(1000 MT),349
"Oil, Palm",US,2004,2009,8,140,Industrial Dom. Cons.,(1000 MT),21
"Oil, Palm",US,2004,2009,8,28,Production,(1000 MT),0
"Oil, Palm",US,2005,2009,8,125,Domestic Consumption,(1000 MT),564
"Oil, Palm",US,2005,2009,8,88,Exports,(1000 MT),14
"Oil, Palm",US,2005,2009,8,57,Imports,(1000 MT),596
"Oil, Palm",US,2005,2009,8,140,Industrial Dom. Cons.,(1000 MT),25
"Oil, Palm",US,2005,2009,8,28,Production,(1000 MT),0
"Oil, Palm",US,2007,2012,8,125,Domestic Consumption,(1000 MT),948
"Oil, Palm",US,2007,2012,8,88,Exports,(1000 MT),22
"Oil, Palm",US,2007,2012,8,57,Imports,(1000 MT),952
"Oil, Palm",US,2007,2012,8,140,Industrial Dom. Cons.,(1000 MT),70
"Oil, Palm",US,2007,2012,8,28,Production,(1000 MT),0
"Oil, Palm",US,2008,2012,8,125,Domestic Consumption,(1000 MT),959
"Oil, Palm",US,2008,2012,8,88,Exports,(1000 MT),20
"Oil, Palm",US,2008,2012,8,57,Imports,(1000 MT),1036
"Oil, Palm",US,2008,2012,8,140,Industrial Dom. Cons.,(1000 MT),89
"Oil, Palm",US,2008,2012,8,28,Production,(1000 MT),0
"Oil, Palm",US,2009,2012,8,125,Domestic Consumption,(1000 MT),957
"Oil, Palm",US,2009,2012,8,88,Exports,(1000 MT),16
"Oil, Palm",US,2009,2012,8,57,Imports,(1000 MT),994
"Oil, Palm",US,2009,2012,8,140,Industrial Dom. Cons.,(1000 MT),99
"Oil, Palm",US,2009,2012,8,28,Production,(1000 MT),0
"Oil, Palm",US,2011,2013,8,125,Domestic Consumption,(1000 MT),1043
"Oil, Palm",US,2011,2013,8,88,Exports,(1000 MT),18
"Oil, Palm",US,2011,2013,8,57,Imports,(1000 MT),1032
"Oil, Palm",US,2011,2013,8,140,Industrial Dom. Cons.,(1000 MT),105
"Oil, Palm",US,2011,2013,8,28,Production,(1000 MT),0
"Oil, Palm Kernel",US,1992,2009,8,125,Domestic Consumption,(1000 MT),114
"Oil, Palm Kernel",US,1992,2009,8,88,Exports,(1000 MT),5
"Oil, Palm Kernel",US,1992,2009,8,57,Imports,(1000 MT),137
"Oil, Palm Kernel",US,1992,2009,8,140,Industrial Dom. Cons.,(1000 MT),77
"Oil, Palm Kernel",US,1992,2009,8,28,Production,(1000 MT),0
"Oil, Peanut",US,2011,2014,8,125,Domestic Consumption,(1000 MT),95
"Oil, Peanut",US,2011,2014,8,88,Exports,(1000 MT),7
"Oil, Peanut",US,2011,2014,8,57,Imports,(1000 MT),13
"Oil, Peanut",US,2011,2014,8,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,2011,2014,8,28,Production,(1000 MT),85
"Oil, Rapeseed",US,1991,2009,8,125,Domestic Consumption,(1000 MT),372
"Oil, Rapeseed",US,1991,2009,8,88,Exports,(1000 MT),7
"Oil, Rapeseed",US,1991,2009,8,57,Imports,(1000 MT),374
"Oil, Rapeseed",US,1991,2009,8,140,Industrial Dom. Cons.,(1000 MT),13
"Oil, Rapeseed",US,1991,2009,8,28,Production,(1000 MT),19
"Oil, Rapeseed",US,2012,2015,8,125,Domestic Consumption,(1000 MT),1636
"Oil, Rapeseed",US,2012,2015,8,88,Exports,(1000 MT),215
"Oil, Rapeseed",US,2012,2015,8,57,Imports,(1000 MT),1252
"Oil, Rapeseed",US,2012,2015,8,140,Industrial Dom. Cons.,(1000 MT),195
"Oil, Rapeseed",US,2012,2015,8,28,Production,(1000 MT),578
"Meal, Cottonseed",US,2001,2009,9,125,Domestic Consumption,(1000 MT),1052
"Meal, Cottonseed",US,2001,2009,9,88,Exports,(1000 MT),101
"Meal, Cottonseed",US,2001,2009,9,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,2001,2009,9,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,2001,2009,9,28,Production,(1000 MT),1174
"Meal, Cottonseed",US,2002,2009,9,125,Domestic Consumption,(1000 MT),990
"Meal, Cottonseed",US,2002,2009,9,88,Exports,(1000 MT),46
"Meal, Cottonseed",US,2002,2009,9,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,2002,2009,9,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,2002,2009,9,28,Production,(1000 MT),1011
"Meal, Peanut",US,2014,2015,9,125,Domestic Consumption,(1000 MT),124
"Meal, Peanut",US,2014,2015,9,88,Exports,(1000 MT),3
"Meal, Peanut",US,2014,2015,9,57,Imports,(1000 MT),1
"Meal, Peanut",US,2014,2015,9,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,2014,2015,9,28,Production,(1000 MT),126
"Meal, Rapeseed",US,2012,2015,9,125,Domestic Consumption,(1000 MT),3864
"Meal, Rapeseed",US,2012,2015,9,88,Exports,(1000 MT),65
"Meal, Rapeseed",US,2012,2015,9,57,Imports,(1000 MT),3122
"Meal, Rapeseed",US,2012,2015,9,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,2012,2015,9,28,Production,(1000 MT),807
"Oil, Cottonseed",US,2001,2009,9,125,Domestic Consumption,(1000 MT),354
"Oil, Cottonseed",US,2001,2009,9,88,Exports,(1000 MT),68
"Oil, Cottonseed",US,2001,2009,9,57,Imports,(1000 MT),0
"Oil, Cottonseed",US,2001,2009,9,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Cottonseed",US,2001,2009,9,28,Production,(1000 MT),398
"Oil, Cottonseed",US,2002,2009,9,125,Domestic Consumption,(1000 MT),290
"Oil, Cottonseed",US,2002,2009,9,88,Exports,(1000 MT),50
"Oil, Cottonseed",US,2002,2009,9,57,Imports,(1000 MT),10
"Oil, Cottonseed",US,2002,2009,9,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Cottonseed",US,2002,2009,9,28,Production,(1000 MT),329
"Oil, Peanut",US,2014,2015,9,125,Domestic Consumption,(1000 MT),102
"Oil, Peanut",US,2014,2015,9,88,Exports,(1000 MT),9
"Oil, Peanut",US,2014,2015,9,57,Imports,(1000 MT),14
"Oil, Peanut",US,2014,2015,9,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Peanut",US,2014,2015,9,28,Production,(1000 MT),97
"Meal, Soybean",US,1988,2006,10,125,Domestic Consumption,(1000 MT),17689
"Meal, Soybean",US,1988,2006,10,88,Exports,(1000 MT),4937
"Meal, Soybean",US,1988,2006,10,57,Imports,(1000 MT),16
"Meal, Soybean",US,1988,2006,10,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Soybean",US,1988,2006,10,28,Production,(1000 MT),22628
"Meal, Sunflowerseed",US,1978,2006,10,125,Domestic Consumption,(1000 MT),180
"Meal, Sunflowerseed",US,1978,2006,10,88,Exports,(1000 MT),0
"Meal, Sunflowerseed",US,1978,2006,10,57,Imports,(1000 MT),0
"Meal, Sunflowerseed",US,1978,2006,10,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Sunflowerseed",US,1978,2006,10,28,Production,(1000 MT),180
"Meal, Sunflowerseed",US,1979,2006,10,125,Domestic Consumption,(1000 MT),359
"Meal, Sunflowerseed",US,1979,2006,10,88,Exports,(1000 MT),0
"Meal, Sunflowerseed",US,1979,2006,10,57,Imports,(1000 MT),0
"Meal, Sunflowerseed",US,1979,2006,10,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Sunflowerseed",US,1979,2006,10,28,Production,(1000 MT),359
"Meat, Beef and Veal",US,2000,2014,10,125,Domestic Consumption,(1000 MT CWE),12502
"Meat, Beef and Veal",US,2000,2014,10,88,Exports,(1000 MT CWE),1120
"Meat, Beef and Veal",US,2000,2014,10,57,Imports,(1000 MT CWE),1375
"Meat, Beef and Veal",US,2000,2014,10,28,Production,(1000 MT CWE),12298
"Meat, Beef and Veal",US,2001,2014,10,125,Domestic Consumption,(1000 MT CWE),12351
"Meat, Beef and Veal",US,2001,2014,10,88,Exports,(1000 MT CWE),1029
"Meat, Beef and Veal",US,2001,2014,10,57,Imports,(1000 MT CWE),1435
"Meat, Beef and Veal",US,2001,2014,10,28,Production,(1000 MT CWE),11983
"Meat, Beef and Veal",US,2002,2014,10,125,Domestic Consumption,(1000 MT CWE),12737
"Meat, Beef and Veal",US,2002,2014,10,88,Exports,(1000 MT CWE),1110
"Meat, Beef and Veal",US,2002,2014,10,57,Imports,(1000 MT CWE),1459
"Meat, Beef and Veal",US,2002,2014,10,28,Production,(1000 MT CWE),12427
"Meat, Beef and Veal",US,2003,2014,10,125,Domestic Consumption,(1000 MT CWE),12340
"Meat, Beef and Veal",US,2003,2014,10,88,Exports,(1000 MT CWE),1142
"Meat, Beef and Veal",US,2003,2014,10,57,Imports,(1000 MT CWE),1363
"Meat, Beef and Veal",US,2003,2014,10,28,Production,(1000 MT CWE),12039
"Meat, Beef and Veal",US,2004,2014,10,125,Domestic Consumption,(1000 MT CWE),12667
"Meat, Beef and Veal",US,2004,2014,10,88,Exports,(1000 MT CWE),209
"Meat, Beef and Veal",US,2004,2014,10,57,Imports,(1000 MT CWE),1669
"Meat, Beef and Veal",US,2004,2014,10,28,Production,(1000 MT CWE),11261
"Meat, Beef and Veal",US,2005,2014,10,125,Domestic Consumption,(1000 MT CWE),12664
"Meat, Beef and Veal",US,2005,2014,10,88,Exports,(1000 MT CWE),316
"Meat, Beef and Veal",US,2005,2014,10,57,Imports,(1000 MT CWE),1632
"Meat, Beef and Veal",US,2005,2014,10,28,Production,(1000 MT CWE),11318
"Meat, Beef and Veal",US,2010,2014,10,125,Domestic Consumption,(1000 MT CWE),12038
"Meat, Beef and Veal",US,2010,2014,10,88,Exports,(1000 MT CWE),1043
"Meat, Beef and Veal",US,2010,2014,10,57,Imports,(1000 MT CWE),1042
"Meat, Beef and Veal",US,2010,2014,10,28,Production,(1000 MT CWE),12046
"Meat, Beef and Veal",US,2012,2015,10,125,Domestic Consumption,(1000 MT CWE),11739
"Meat, Beef and Veal",US,2012,2015,10,88,Exports,(1000 MT CWE),1112
"Meat, Beef and Veal",US,2012,2015,10,57,Imports,(1000 MT CWE),1007
"Meat, Beef and Veal",US,2012,2015,10,28,Production,(1000 MT CWE),11848
"Meat, Beef and Veal",US,2013,2015,10,125,Domestic Consumption,(1000 MT CWE),11608
"Meat, Beef and Veal",US,2013,2015,10,88,Exports,(1000 MT CWE),1174
"Meat, Beef and Veal",US,2013,2015,10,57,Imports,(1000 MT CWE),1020
"Meat, Beef and Veal",US,2013,2015,10,28,Production,(1000 MT CWE),11751
"Meat, Beef and Veal",US,2014,2015,10,125,Domestic Consumption,(1000 MT CWE),11242
"Meat, Beef and Veal",US,2014,2015,10,88,Exports,(1000 MT CWE),1167
"Meat, Beef and Veal",US,2014,2015,10,57,Imports,(1000 MT CWE),1337
"Meat, Beef and Veal",US,2014,2015,10,28,Production,(1000 MT CWE),11076
"Meat, Beef and Veal",US,2015,2015,10,125,Domestic Consumption,(1000 MT CWE),11400
"Meat, Beef and Veal",US,2015,2015,10,88,Exports,(1000 MT CWE),1035
"Meat, Beef and Veal",US,2015,2015,10,57,Imports,(1000 MT CWE),1559
"Meat, Beef and Veal",US,2015,2015,10,28,Production,(1000 MT CWE),10861
"Meat, Beef and Veal",US,2016,2015,10,125,Domestic Consumption,(1000 MT CWE),11671
"Meat, Beef and Veal",US,2016,2015,10,88,Exports,(1000 MT CWE),1100
"Meat, Beef and Veal",US,2016,2015,10,57,Imports,(1000 MT CWE),1381
"Meat, Beef and Veal",US,2016,2015,10,28,Production,(1000 MT CWE),11389
"Meat, Swine",US,1992,2009,10,125,Domestic Consumption,(1000 MT CWE),7926
"Meat, Swine",US,1992,2009,10,88,Exports,(1000 MT CWE),185
"Meat, Swine",US,1992,2009,10,57,Imports,(1000 MT CWE),293
"Meat, Swine",US,1992,2009,10,28,Production,(1000 MT CWE),7817
"Meat, Swine",US,1993,2009,10,125,Domestic Consumption,(1000 MT CWE),7901
"Meat, Swine",US,1993,2009,10,88,Exports,(1000 MT CWE),202
"Meat, Swine",US,1993,2009,10,57,Imports,(1000 MT CWE),336
"Meat, Swine",US,1993,2009,10,28,Production,(1000 MT CWE),7751
"Meat, Swine",US,1994,2009,10,125,Domestic Consumption,(1000 MT CWE),8082
"Meat, Swine",US,1994,2009,10,88,Exports,(1000 MT CWE),249
"Meat, Swine",US,1994,2009,10,57,Imports,(1000 MT CWE),337
"Meat, Swine",US,1994,2009,10,28,Production,(1000 MT CWE),8027
"Meat, Swine",US,1995,2009,10,125,Domestic Consumption,(1000 MT CWE),8060
"Meat, Swine",US,1995,2009,10,88,Exports,(1000 MT CWE),357
"Meat, Swine",US,1995,2009,10,57,Imports,(1000 MT CWE),301
"Meat, Swine",US,1995,2009,10,28,Production,(1000 MT CWE),8096
"Meat, Swine",US,1996,2009,10,125,Domestic Consumption,(1000 MT CWE),7619
"Meat, Swine",US,1996,2009,10,88,Exports,(1000 MT CWE),440
"Meat, Swine",US,1996,2009,10,57,Imports,(1000 MT CWE),281
"Meat, Swine",US,1996,2009,10,28,Production,(1000 MT CWE),7764
"Meat, Swine",US,1997,2009,10,125,Domestic Consumption,(1000 MT CWE),7630
"Meat, Swine",US,1997,2009,10,88,Exports,(1000 MT CWE),473
"Meat, Swine",US,1997,2009,10,57,Imports,(1000 MT CWE),288
"Meat, Swine",US,1997,2009,10,28,Production,(1000 MT CWE),7835
"Meat, Swine",US,1998,2009,10,125,Domestic Consumption,(1000 MT CWE),8319
"Meat, Swine",US,1998,2009,10,88,Exports,(1000 MT CWE),558
"Meat, Swine",US,1998,2009,10,57,Imports,(1000 MT CWE),320
"Meat, Swine",US,1998,2009,10,28,Production,(1000 MT CWE),8623
"Meat, Swine",US,1999,2009,10,125,Domestic Consumption,(1000 MT CWE),8586
"Meat, Swine",US,1999,2009,10,88,Exports,(1000 MT CWE),582
"Meat, Swine",US,1999,2009,10,57,Imports,(1000 MT CWE),375
"Meat, Swine",US,1999,2009,10,28,Production,(1000 MT CWE),8758
"Meat, Swine",US,2000,2014,10,125,Domestic Consumption,(1000 MT CWE),8454
"Meat, Swine",US,2000,2014,10,88,Exports,(1000 MT CWE),584
"Meat, Swine",US,2000,2014,10,57,Imports,(1000 MT CWE),438
"Meat, Swine",US,2000,2014,10,28,Production,(1000 MT CWE),8596
"Meat, Swine",US,2001,2014,10,125,Domestic Consumption,(1000 MT CWE),8396
"Meat, Swine",US,2001,2014,10,88,Exports,(1000 MT CWE),698
"Meat, Swine",US,2001,2014,10,57,Imports,(1000 MT CWE),431
"Meat, Swine",US,2001,2014,10,28,Production,(1000 MT CWE),8691
"Meat, Swine",US,2002,2014,10,125,Domestic Consumption,(1000 MT CWE),8684
"Meat, Swine",US,2002,2014,10,88,Exports,(1000 MT CWE),731
"Meat, Swine",US,2002,2014,10,57,Imports,(1000 MT CWE),486
"Meat, Swine",US,2002,2014,10,28,Production,(1000 MT CWE),8929
"Meat, Swine",US,2003,2014,10,125,Domestic Consumption,(1000 MT CWE),8818
"Meat, Swine",US,2003,2014,10,88,Exports,(1000 MT CWE),779
"Meat, Swine",US,2003,2014,10,57,Imports,(1000 MT CWE),538
"Meat, Swine",US,2003,2014,10,28,Production,(1000 MT CWE),9056
"Meat, Swine",US,2004,2014,10,125,Domestic Consumption,(1000 MT CWE),8822
"Meat, Swine",US,2004,2014,10,88,Exports,(1000 MT CWE),989
"Meat, Swine",US,2004,2014,10,57,Imports,(1000 MT CWE),499
"Meat, Swine",US,2004,2014,10,28,Production,(1000 MT CWE),9313
"Meat, Swine",US,2005,2014,10,125,Domestic Consumption,(1000 MT CWE),8660
"Meat, Swine",US,2005,2014,10,88,Exports,(1000 MT CWE),1209
"Meat, Swine",US,2005,2014,10,57,Imports,(1000 MT CWE),464
"Meat, Swine",US,2005,2014,10,28,Production,(1000 MT CWE),9392
"Meat, Swine",US,2008,2015,10,125,Domestic Consumption,(1000 MT CWE),8813
"Meat, Swine",US,2008,2015,10,88,Exports,(1000 MT CWE),2110
"Meat, Swine",US,2008,2015,10,57,Imports,(1000 MT CWE),377
"Meat, Swine",US,2008,2015,10,28,Production,(1000 MT CWE),10599
"Meat, Swine",US,2009,2015,10,125,Domestic Consumption,(1000 MT CWE),9013
"Meat, Swine",US,2009,2015,10,88,Exports,(1000 MT CWE),1857
"Meat, Swine",US,2009,2015,10,57,Imports,(1000 MT CWE),378
"Meat, Swine",US,2009,2015,10,28,Production,(1000 MT CWE),10442
"Meat, Swine",US,2010,2015,10,125,Domestic Consumption,(1000 MT CWE),8654
"Meat, Swine",US,2010,2015,10,88,Exports,(1000 MT CWE),1915
"Meat, Swine",US,2010,2015,10,57,Imports,(1000 MT CWE),390
"Meat, Swine",US,2010,2015,10,28,Production,(1000 MT CWE),10186
"Meat, Swine",US,2011,2015,10,125,Domestic Consumption,(1000 MT CWE),8337
"Meat, Swine",US,2011,2015,10,88,Exports,(1000 MT CWE),2357
"Meat, Swine",US,2011,2015,10,57,Imports,(1000 MT CWE),364
"Meat, Swine",US,2011,2015,10,28,Production,(1000 MT CWE),10331
"Meat, Swine",US,2012,2015,10,125,Domestic Consumption,(1000 MT CWE),8441
"Meat, Swine",US,2012,2015,10,88,Exports,(1000 MT CWE),2440
"Meat, Swine",US,2012,2015,10,57,Imports,(1000 MT CWE),364
"Meat, Swine",US,2012,2015,10,28,Production,(1000 MT CWE),10554
"Meat, Swine",US,2013,2015,10,125,Domestic Consumption,(1000 MT CWE),8665
"Meat, Swine",US,2013,2015,10,88,Exports,(1000 MT CWE),2262
"Meat, Swine",US,2013,2015,10,57,Imports,(1000 MT CWE),399
"Meat, Swine",US,2013,2015,10,28,Production,(1000 MT CWE),10525
"Meat, Swine",US,2014,2015,10,125,Domestic Consumption,(1000 MT CWE),8650
"Meat, Swine",US,2014,2015,10,88,Exports,(1000 MT CWE),2203
"Meat, Swine",US,2014,2015,10,57,Imports,(1000 MT CWE),457
"Meat, Swine",US,2014,2015,10,28,Production,(1000 MT CWE),10370
"Meat, Swine",US,2015,2015,10,125,Domestic Consumption,(1000 MT CWE),9340
"Meat, Swine",US,2015,2015,10,88,Exports,(1000 MT CWE),2268
"Meat, Swine",US,2015,2015,10,57,Imports,(1000 MT CWE),502
"Meat, Swine",US,2015,2015,10,28,Production,(1000 MT CWE),11158
"Meat, Swine",US,2016,2015,10,125,Domestic Consumption,(1000 MT CWE),9409
"Meat, Swine",US,2016,2015,10,88,Exports,(1000 MT CWE),2370
"Meat, Swine",US,2016,2015,10,57,Imports,(1000 MT CWE),454
"Meat, Swine",US,2016,2015,10,28,Production,(1000 MT CWE),11314
"Oil, Rapeseed",US,2013,2015,10,125,Domestic Consumption,(1000 MT),2067
"Oil, Rapeseed",US,2013,2015,10,88,Exports,(1000 MT),119
"Oil, Rapeseed",US,2013,2015,10,57,Imports,(1000 MT),1538
"Oil, Rapeseed",US,2013,2015,10,140,Industrial Dom. Cons.,(1000 MT),442
"Oil, Rapeseed",US,2013,2015,10,28,Production,(1000 MT),709
"Oil, Soybean",US,1988,2006,10,125,Domestic Consumption,(1000 MT),4803
"Oil, Soybean",US,1988,2006,10,88,Exports,(1000 MT),754
"Oil, Soybean",US,1988,2006,10,57,Imports,(1000 MT),62
"Oil, Soybean",US,1988,2006,10,140,Industrial Dom. Cons.,(1000 MT),0
"Oil, Soybean",US,1988,2006,10,28,Production,(1000 MT),5324
"Meal, Cottonseed",US,2010,2014,11,125,Domestic Consumption,(1000 MT),979
"Meal, Cottonseed",US,2010,2014,11,88,Exports,(1000 MT),84
"Meal, Cottonseed",US,2010,2014,11,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,2010,2014,11,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,2010,2014,11,28,Production,(1000 MT),1055
"Meal, Rapeseed",US,2008,2014,11,125,Domestic Consumption,(1000 MT),2289
"Meal, Rapeseed",US,2008,2014,11,88,Exports,(1000 MT),68
"Meal, Rapeseed",US,2008,2014,11,57,Imports,(1000 MT),1694
"Meal, Rapeseed",US,2008,2014,11,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,2008,2014,11,28,Production,(1000 MT),663
"Meal, Rapeseed",US,2009,2014,11,125,Domestic Consumption,(1000 MT),1800
"Meal, Rapeseed",US,2009,2014,11,88,Exports,(1000 MT),27
"Meal, Rapeseed",US,2009,2014,11,57,Imports,(1000 MT),1159
"Meal, Rapeseed",US,2009,2014,11,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,2009,2014,11,28,Production,(1000 MT),668
"Meal, Rapeseed",US,2010,2014,11,125,Domestic Consumption,(1000 MT),2694
"Meal, Rapeseed",US,2010,2014,11,88,Exports,(1000 MT),65
"Meal, Rapeseed",US,2010,2014,11,57,Imports,(1000 MT),2043
"Meal, Rapeseed",US,2010,2014,11,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Rapeseed",US,2010,2014,11,28,Production,(1000 MT),716
"Meal, Soybean",US,2009,2014,11,125,Domestic Consumption,(1000 MT),27795
"Meal, Soybean",US,2009,2014,11,88,Exports,(1000 MT),10125
"Meal, Soybean",US,2009,2014,11,57,Imports,(1000 MT),145
"Meal, Soybean",US,2009,2014,11,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Soybean",US,2009,2014,11,28,Production,(1000 MT),37836
"Meal, Soybean",US,2014,2015,11,125,Domestic Consumption,(1000 MT),29243
"Meal, Soybean",US,2014,2015,11,88,Exports,(1000 MT),11929
"Meal, Soybean",US,2014,2015,11,57,Imports,(1000 MT),302
"Meal, Soybean",US,2014,2015,11,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Soybean",US,2014,2015,11,28,Production,(1000 MT),40879
"Meat, Beef and Veal",US,2006,2013,11,125,Domestic Consumption,(1000 MT CWE),12833
"Meat, Beef and Veal",US,2006,2013,11,88,Exports,(1000 MT CWE),519
"Meat, Beef and Veal",US,2006,2013,11,57,Imports,(1000 MT CWE),1399
"Meat, Beef and Veal",US,2006,2013,11,28,Production,(1000 MT CWE),11980
"Meat, Beef and Veal",US,2007,2013,11,125,Domestic Consumption,(1000 MT CWE),12830
"Meat, Beef and Veal",US,2007,2013,11,88,Exports,(1000 MT CWE),650
"Meat, Beef and Veal",US,2007,2013,11,57,Imports,(1000 MT CWE),1384
"Meat, Beef and Veal",US,2007,2013,11,28,Production,(1000 MT CWE),12097
"Meat, Beef and Veal",US,2008,2013,11,125,Domestic Consumption,(1000 MT CWE),12403
"Meat, Beef and Veal",US,2008,2013,11,88,Exports,(1000 MT CWE),905
"Meat, Beef and Veal",US,2008,2013,11,57,Imports,(1000 MT CWE),1151
"Meat, Beef and Veal",US,2008,2013,11,28,Production,(1000 MT CWE),12163
"Meat, Beef and Veal",US,2009,2013,11,125,Domestic Consumption,(1000 MT CWE),12239
"Meat, Beef and Veal",US,2009,2013,11,88,Exports,(1000 MT CWE),878
"Meat, Beef and Veal",US,2009,2013,11,57,Imports,(1000 MT CWE),1191
"Meat, Beef and Veal",US,2009,2013,11,28,Production,(1000 MT CWE),11891
"Meat, Swine",US,2006,2013,11,125,Domestic Consumption,(1000 MT CWE),8643
"Meat, Swine",US,2006,2013,11,88,Exports,(1000 MT CWE),1359
"Meat, Swine",US,2006,2013,11,57,Imports,(1000 MT CWE),449
"Meat, Swine",US,2006,2013,11,28,Production,(1000 MT CWE),9559
"Meat, Swine",US,2007,2013,11,125,Domestic Consumption,(1000 MT CWE),8965
"Meat, Swine",US,2007,2013,11,88,Exports,(1000 MT CWE),1425
"Meat, Swine",US,2007,2013,11,57,Imports,(1000 MT CWE),439
"Meat, Swine",US,2007,2013,11,28,Production,(1000 MT CWE),9962
Oats,US,2008,2014,11,125,Domestic Consumption,(1000 MT),2981
Oats,US,2008,2014,11,88,Exports,(1000 MT),49
Oats,US,2008,2014,11,192,FSI Consumption,(1000 MT),1088
Oats,US,2008,2014,11,57,Imports,(1000 MT),1975
Oats,US,2008,2014,11,28,Production,(1000 MT),1307
